created_at	playlist_id	title	numtracks	duration	owner
1358992497	317492	[20207, 14174, 2202, 13482, 18698]	12	3123	20952
1358567424	6298327	[12109, 17067]	35	7840	20952
1358482758	6372751	[]	10	2350	20952
1358480439	11517578	[17743, 17744, 2202, 11684, 13661, 1227, 5513, 13482]	0	0	20952
1358476494	10083436	[196, 3041, 15526, 9827, 217, 16921, 11684, 3420]	5	789	20952
1358453345	5645208	[8937, 6865, 11684, 244]	0	0	20952
1356322721	10371151	[19643, 13949]	0	0	20952
1356224620	7541523	[15749, 6957, 19063, 18698]	15	3473	20952
1356217578	8382452	[6696, 6830]	9	1786	20952
1355800361	10311090	[19649, 18698]	31	6095	20952
1355441890	6761785	[5180, 13595]	3	602	20952
1355436705	5969508	[8753, 18493]	2	226	20952
1391634160	10917810	[20514]	4	859	20953
1389448322	7542164	[18950, 17172]	12	2586	20953
1290348470	484669	[]	8	1579	20953
1228400615	6270581	[19676]	12	3177	20953
1222998552	3071897	[]	8	2590	20953
1317445062	5830239	[840, 14425, 9438]	2	634	20955
1317451920	10587155	[11123, 9438]	113	31830	20955
1272841085	8494468	[19676]	118	32735	20955
1222876789	3083271	[6240]	16	3385	20998
1178965661	1438100	[]	7	1103	20998
1258488031	10996740	[5973]	7	1103	21005
1191592668	3240384	[19676]	3	603	21005
1216804777	5404604	[]	2	359	21059
1216770628	6954762	[19232]	2	829	21059
1378497713	6487944	[]	4	1674	21071
1378497578	6103827	[19676]	4	1674	21071
1179007147	11674523	[9566, 3069, 5334]	110	25255	21074
1226621420	3066384	[20061]	87	21329	21074
1317723427	7146605	[7978]	4	946	21084
1203099760	10784466	[19676]	5	1157	21084
1224770850	3181816	[13458]	16	3961	21091
1171303283	5692159	[11160, 14448]	80	19860	21091
1334833485	577464	[18673, 4492, 8840, 12749, 13482]	32	7247	21104
1334666494	7882606	[]	32	7247	21104
1297229033	4420801	[17660]	32	7247	21106
1297228263	8349300	[9331]	32	7247	21106
1297019413	7293990	[7934, 6786]	9	1908	21106
1252184435	7541974	[19676]	0	0	21110
1252184454	7126769	[17860, 11095]	0	0	21110
1257392039	1265650	[16231]	0	0	21118
1234671528	10491244	[]	11	2495	21118
1177461310	10674707	[13862]	26	6133	21118
1227139543	4375693	[16687]	1	208	21118
1230698897	10470498	[16231, 15818]	11	2467	21118
1320086871	2949482	[10975, 244, 13291, 14448]	12	2869	21128
1319715122	3833182	[205]	39	9897	21128
1222390912	1167105	[12321]	19	4086	21134
1215786962	4981163	[19830]	16	5437	21134
1186948850	2077209	[7977, 15919]	21	5504	21158
1220976477	6264149	[8364, 15818]	30	7836	21158
1327259191	4652863	[]	10	2379	21181
1325255316	8094720	[244, 13482, 2287, 18698]	13	3646	21181
1313760028	7416145	[19676]	13	3646	21189
1295344394	8818575	[12995, 18925, 11695]	12	2314	21189
1312408187	3225289	[616, 2120, 15787]	4	794	21196
1255901610	5304241	[16169]	6	1427	21196
1309982524	4649180	[8791]	21	3910	21231
1305832062	10138932	[7709]	1	240	21231
1311181172	3066624	[19676]	1	240	21267
1180979591	8165305	[]	5	965	21267
1308800191	5036892	[11004]	17	4898	21287
1308789398	2930494	[19676]	7	2007	21287
1341838750	7293183	[248, 11235]	90	20457	21289
1171623978	7697235	[]	177	41707	21289
1276263265	8450461	[19676]	14	3106	21291
1275008151	6506018	[4280]	71	16116	21291
1188899707	287398	[10110, 17401, 20223, 5334, 1015, 18698, 18925]	9	2296	21294
1242404623	10237882	[8357, 1105]	5	1339	21294
1225927759	635712	[19676]	5	1614	21302
1199842227	8827035	[19676]	24	6732	21302
1199987851	8742995	[6463]	45	10386	21307
1260240060	10221323	[12528]	12	2772	21307
1219085639	10498757	[15475, 16023]	88	26115	21309
1269208957	7542170	[17482, 14448]	5	1093	21309
1180277402	11442682	[6712, 13974]	61	16353	21309
1216730766	5966241	[26, 18075, 17427]	11	2971	21309
1219847681	4576821	[8286, 14448]	21	4485	21309
1271999917	10289220	[2856, 12189]	6	1411	21321
1272860238	6296393	[13245]	16	3557	21321
1259723910	2688388	[11367, 12189]	8	2236	21321
1254384476	11191598	[4300]	13	3326	21321
1390625247	2949489	[]	7	1987	21604
1378652600	7811936	[19425, 6701, 13482]	7	1954	21604
1390009891	6612864	[5395, 12077, 15385, 3102]	3	661	21604
1379076929	10292510	[18272]	7	1409	21604
1386769956	3804073	[8148, 15749, 9402, 6746, 4777, 13257]	10	1890	21604
1378652009	3207603	[17779, 18995, 15370, 20874, 18698]	8	1747	21604
1275766694	7733031	[19676]	8	1747	21337
1209762338	1268502	[]	26	9972	21337
1259969918	10975113	[5465, 18925]	26	9972	21375
1219857299	8660582	[4516, 7934, 12636, 18925]	32	9787	21375
1243521229	11651717	[10936, 16570]	40	10331	21475
1229722989	1324774	[15818]	8	1730	21475
1238349681	8439173	[15343, 12574]	8	2505	21475
1241529457	4772483	[7405, 4588]	17	3865	21475
1230412214	8406691	[15919, 15818]	21	3629	21475
1230246383	4459863	[19896, 10658]	10	1978	21475
1241017676	6204199	[6875, 15728]	4	968	21475
1270576124	5795145	[15225, 11276, 842, 18698]	4	1120	24080
1270575229	6938743	[13913]	4	1140	24080
1281090915	10522737	[19676]	4	632	24640
1197431368	107256	[12009, 4812]	16	3519	24640
1229280402	2081471	[19676]	4	976	21392
1236681686	4982671	[3924, 17427]	1	321	21392
1271775193	8533781	[6536]	24	7095	21400
1271774596	11472210	[]	17	5561	21400
1391115145	3555101	[261]	3	700	21406
1179363155	5858252	[11984, 14448]	171	39567	21406
1286590566	6705156	[13448, 47]	193	46659	21412
1288324012	3965035	[16740]	45	11764	21412
1286600331	2178033	[2622]	54	12909	21412
1257569192	5286875	[13286]	3	820	21412
1194379678	3796544	[]	188	47885	21412
1301381715	8321259	[8369]	7	1707	21422
1171411057	10528775	[18468, 16246, 12639, 13482, 12719]	36	8479	21422
1190471566	10528885	[19676]	36	8479	21442
1190490311	7821433	[19676]	2	487	21442
1243706798	7063542	[19676]	54	14416	21446
1243756652	5589165	[19676]	74	19243	21446
1290458465	8923889	[12995]	159	39607	21496
1287080214	10595028	[13357]	176	40357	21496
1239388504	3625567	[9069, 17424, 3126]	151	33096	21496
1340653247	11052540	[11290]	97	20633	21486
1189626483	200629	[11291, 5072, 14448]	146	29403	21486
1260901339	5374119	[17401, 15243, 1227, 14425, 18925]	5	1012	21512
1187442957	10431867	[11298, 10891, 4776]	80	19506	21512
1264174264	3881183	[19676]	10	1781	21533
1205326930	4787818	[19676]	10	1781	21533
1313673148	8140715	[]	28	6363	21534
1240299486	4182253	[12246]	28	6363	21534
1408705301	4358989	[261]	28	6363	21540
1204488696	9213	[19676]	134	30941	21540
1259090015	8598338	[11097]	4	1084	21561
1225219674	8911880	[2120]	4	1084	21561
1225219679	6288616	[2120]	4	1084	21561
1271718261	10714294	[19676]	4	828	21572
1248558074	7942694	[19676]	2	392	21572
1259321400	7633829	[7239, 2576]	14	3520	21578
1258718367	1638401	[8889]	14	3520	21578
1258718346	2386463	[12233]	14	3520	21578
1313034554	3835727	[638, 13056, 13743, 1227, 13482, 18870, 18698]	2	519	21601
1312936087	7410308	[10986, 8619, 18698]	19	3906	21601
1255219535	11582588	[6135]	8	1519	21618
1238296905	7541416	[19676]	8	1519	21618
1171673381	3035566	[19676]	2	604	21633
1295176859	10362405	[8364]	2	604	21633
1255907474	4561965	[3650]	2	604	21633
1186491309	6129763	[]	12	3228	21647
1238424086	3387552	[19676]	12	3228	21647
1323797195	3230378	[13744, 471, 1227, 10936]	46	13247	21648
1286654667	7026309	[5545, 4752, 18075, 13589]	52	15690	21648
1283094804	4083683	[4752, 1857, 9115, 3806, 12636, 7194, 18698]	48	13789	21648
1267579238	11757152	[1924]	13	3874	21648
1267146980	2871112	[2180, 12719, 18870]	27	5282	21648
1251992859	11377230	[17544]	46	10242	21648
1249149353	8040842	[3847, 12636]	91	24244	21648
1249672866	7488978	[8364, 15818]	95	25904	21648
1250265925	886398	[3502]	37	8205	21648
1249078080	11359138	[2586]	147	36751	21648
1249077849	10847022	[11909]	137	36232	21648
1249864844	4959551	[11914]	56	16426	21648
1249772510	5209552	[19099, 9392]	87	21140	21648
1249066200	3767189	[2115, 4253]	151	40024	21648
1249675658	10118656	[1924]	184	45948	21648
1277485408	7607730	[12912, 15385, 19094, 12416, 10903, 18925]	10	2083	21689
1266776693	11591901	[15652, 14448]	12	2537	21689
1194214111	7138519	[]	37	8503	21689
1263923905	10596846	[15702, 9522]	2	670	21700
1263762845	10996924	[2846]	2	670	21700
1263695197	5153561	[5625]	4	1173	21700
1298439063	7504398	[3431, 13579, 62]	17	5808	21727
1298437955	7541616	[17250, 4544, 62]	12	2652	21727
1298437328	6033931	[9840, 12930]	17	5673	21727
1298436812	5750395	[15208]	13	3648	21727
1298436124	5921223	[]	32	7531	21727
1216893851	10513596	[19676]	2	451	21749
1226499898	4526723	[12943]	4	1131	21749
1226500876	7410104	[14630]	6	1667	21749
1226500914	6434948	[11420]	2	323	21749
1226501042	11192549	[11914]	5	1356	21749
1310895425	140693	[13661, 12995, 17427, 7194, 13257, 11695]	7	1540	21763
1303884069	5051463	[3856]	3	956	21763
1282623990	10973269	[8157, 13482, 2287]	3	956	21763
1281849123	877179	[19225, 6946, 4776]	4	526	21763
1280318344	3156442	[]	1	242	21763
1279595557	7211710	[19676]	1	242	21763
1346371357	3514541	[20102, 10139, 13482, 12719, 12636]	24	5449	21776
1218617790	6745118	[10139, 13482, 12719, 12636]	145	38299	21776
1323338998	1327165	[19676]	75	16041	21782
1309147203	8013940	[19676]	86	19790	21782
1419325690	6914139	[3988]	86	19790	21784
1325059360	2521960	[13812, 3806]	10	2239	21784
1325002545	1842180	[9332]	10	2706	21784
1325135318	4693834	[7957]	4	815	21784
1324820581	5815543	[11802]	4	815	21784
1324820368	3570306	[12485]	11	2518	21784
1305192926	11164772	[]	2	458	21828
1304929818	7241933	[]	3	773	21828
1304927163	5178034	[16938]	20	5070	21828
1301820592	7706171	[]	3	1044	21828
1402581203	6622668	[]	7	2624	21834
1302892976	4991062	[19676]	7	2624	21834
1231542205	5267033	[16752, 4837, 9115, 18698]	1	302	21834
1221255106	10967833	[]	20	5030	21862
1224185017	10182141	[20155]	43	10884	21862
1215973125	3783408	[19676]	24	7825	21865
1223763190	6446863	[4791]	25	9901	21865
1224435693	7345247	[7427, 7304, 13211, 3102, 13045]	18	7828	21885
1224435315	956152	[18573, 11097]	18	7828	21885
1224437219	143666	[7427, 7304, 1227, 13045]	24	12277	21885
1241833774	8551517	[1052, 7784]	10	2369	21887
1220126977	7713249	[2318, 17473, 6071]	9	2075	21887
1172528493	11638067	[11458, 14448]	35	7883	21896
1221238864	8467795	[12667]	6	1203	21896
1273021685	171287	[12995, 12636]	46	13928	21898
1258250475	4233579	[19676]	2	381	21898
1231793426	3578648	[1596, 10096]	6	2387	21900
1218037317	4137266	[5493]	22	5963	21900
1223990421	11663512	[11245]	17	4720	21900
1217207734	3166545	[6499]	25	7589	21900
1212542463	3891006	[19676]	35	10625	21900
1274818209	4657615	[16576, 13977]	153	43484	21920
1174179706	5778898	[12090, 10891]	185	47751	21920
1293296402	7024502	[3529, 10497]	185	47751	21921
1184656170	8987458	[]	7	1749	21921
1239837589	5650427	[19676]	159	40029	21931
1253036054	1330085	[19676]	159	40029	21931
1328837424	8119052	[3844, 12719, 15818]	9	2817	21936
1327974044	11288476	[12957, 7637, 20629, 12719]	75	18515	21936
1287405371	6156403	[12528]	23	5226	21941
1279569796	5405076	[7757, 12090, 19091, 10888]	111	29514	21941
1333989227	3933024	[19676]	0	0	21944
1313254438	10764716	[11095]	24	5770	21944
1313254422	7649106	[8709, 16864]	7	1637	21944
1313254365	8857225	[4815]	2	748	21944
1262591451	7173222	[18574, 13743, 19156, 1227, 15818]	46	12827	21951
1262249118	7892764	[20624]	17	4269	21951
1262248371	10961929	[5778, 9696, 20629]	21	5291	21951
1171222713	10223041	[]	20	4593	21951
1316525908	3488823	[14294]	9	2371	21984
1310030887	4151313	[2686, 15204]	68	17749	21984
1287565923	8726379	[5646]	57	13744	21984
1304069159	4997848	[10575]	47	11935	21984
1300190386	7542825	[13728]	11	1754	21984
1287999818	675035	[13706]	46	11472	21984
1287320018	7541845	[19676]	60	14101	21984
1287811644	6050904	[13705]	124	29432	21984
1287647149	10047617	[5672]	16	3549	21984
1257800960	10097952	[5334, 9438]	20	4745	21996
1288318216	2825522	[211, 12369, 10521, 6723, 17427, 18698]	20	5692	21996
1231761334	3211616	[19676]	9	2426	22008
1199298261	11259010	[]	9	2426	22008
1303485074	3829067	[3183, 1473, 7353, 7928, 20289, 18694, 18563, 2095]	39	9890	22041
1302720417	55235	[12629]	17	4614	22041
1302716694	7102509	[15981]	10	1685	22041
1302716031	1523962	[2120, 18698]	13	2379	22041
1302715276	4061232	[9493, 20417]	10	2296	22041
1302714058	6834665	[7086, 9343, 840, 18698]	12	2883	22041
1191233392	7664423	[19676]	12	2883	22060
1191247994	4874242	[19676]	2	509	22060
1246105382	2499605	[17919, 15795]	2	509	22063
1246129102	3864186	[15149, 15795]	3	908	22063
1207927605	5738171	[6037, 15795]	25	8152	22063
1282919339	6066182	[12995, 14448]	5	1081	22078
1282919052	5826211	[4642, 12659]	0	0	22078
1282854076	5587395	[17977]	0	0	22078
1322920396	6844327	[20974]	3	868	22104
1203113788	8858586	[19676]	44	11802	22104
1263106577	317910	[10021, 7521, 10441, 8251]	26	5713	22112
1263106554	6546693	[6722]	53	11058	22112
1337815954	1092020	[9163]	18	3919	22124
1321837819	6171041	[19676]	18	3919	22124
1294686348	3533577	[15282]	18	3919	22132
1294686334	1197751	[15282]	9	1991	22132
1317414983	10109019	[3349, 8077]	28	4750	22136
1317414849	8871655	[8072, 18698]	9	1792	22136
1317414818	11192523	[17368, 2952]	5	1208	22136
1284577848	6510873	[19676]	14	2826	22136
1369143083	6113320	[20422, 18835, 9770, 16700]	38	10054	22149
1368270488	11698300	[10698, 13915, 4848, 4399, 12481, 17823, 16700]	39	9877	22149
1368270160	8532124	[18347, 16700, 5458, 244, 13482, 5465]	26	5191	22149
1367706815	4464620	[8381, 18973, 15929, 16812, 47, 101, 18698]	14	3313	22149
1367706814	1387004	[16714, 1753, 244, 5465]	11	3969	22149
1367706490	1469184	[15794, 21017, 16700, 244, 5465]	13	3112	22149
1339578330	11662273	[16700, 248, 11931, 5465]	19	6602	22149
1295873315	8965378	[9770, 340, 19017, 19094]	30	7736	22149
1295793256	8114874	[3039, 19782, 6865, 16700, 239, 5465, 12719, 7194]	14	3669	22149
1295791337	10338967	[18650, 6865, 16700, 227, 5465]	12	3192	22149
1295790824	8497050	[]	13	3512	22149
1295790426	6708612	[6865, 11341, 9396, 16700, 223, 5465]	15	5149	22149
1263247679	3002668	[19676]	16	3500	22175
1216475213	4904584	[11518]	63	13320	22175
1312490944	10465026	[8293, 11164]	63	13320	22191
1290608443	3050214	[20753, 20102, 13482, 2287]	16	3414	22191
1284916630	42590	[20753, 20102, 13482, 2287]	16	3466	22191
1284476864	6455892	[20753, 20102, 13482, 2287]	19	4330	22191
1284475975	8560390	[20753, 20102, 13482, 2287]	18	3588	22191
1284475577	6819084	[20753, 20102, 13482, 2287]	17	3360	22191
1284475188	186871	[20753, 20102, 13482, 2287]	16	3478	22191
1284474488	8747624	[20753, 20102, 13482, 2287]	18	3804	22191
1284473845	7541869	[20753, 20102, 13482, 2287]	16	3500	22191
1239219595	10717287	[20753, 20102, 13482, 2287]	17	3634	22191
1311261269	5440398	[]	20	4709	22198
1311249790	11484951	[]	13	3602	22198
1310964820	6106692	[20281, 2736, 18783]	16	4188	22198
1310966606	11748123	[4179]	28	6087	22198
1206124988	6169899	[14769]	62	16304	22197
1278869003	8399044	[11628, 4706]	46	16693	22197
1216415266	6564292	[11126]	16	4464	22197
1213250997	11719989	[19676]	2	624	22201
1231198527	11190606	[7934]	2	624	22201
1274516483	5296755	[1296, 15818]	19	4726	22214
1274382458	7541975	[1924]	34	8502	22214
1279395683	5207705	[17544]	13	2812	22214
1274121351	11083941	[3650]	7	1553	22214
1275419665	701456	[2459, 4659, 11914, 4791]	28	8413	22214
1274212337	11551241	[10201]	12	3260	22214
1274302439	183581	[13360, 4385, 1084, 15029]	50	10787	22214
1274517645	10827564	[17408]	4	852	22214
1274688692	3591196	[13001]	1	544	22214
1274382762	8712268	[11815]	2	697	22214
1274301358	8688508	[11723, 6663, 3447, 7157]	17	5056	22214
1274213685	4455990	[502]	4	1063	22214
1199879617	3271686	[11532, 14448]	105	26381	22214
1176238803	6668162	[11542, 14448]	22	6696	22240
1384019184	5208175	[15558]	22	6696	22240
1248265713	3943875	[8553]	46	12913	22251
1249250397	8356078	[17317, 14630, 13661]	37	10076	22251
1249173565	11049401	[17485, 9581, 9438]	26	7570	22251
1249253581	11003169	[16420]	16	4262	22251
1249174196	8262634	[10220, 17317, 13661]	13	3720	22251
1249119563	614828	[17317, 7157, 13661]	14	3242	22251
1255361027	6678031	[10977, 11554]	191	59906	22260
1255601311	5869510	[9434, 20076, 471, 340, 9581]	84	31237	22260
1255027333	8491395	[10916, 10407]	186	47225	22260
1252190752	3861160	[8455, 6374, 6307, 15120, 10977]	159	42227	22260
1265906260	6307899	[2061]	0	0	22271
1210016981	6990156	[]	72	16044	22271
1239403533	3878071	[13331, 15282]	8	2149	22270
1274684684	7619084	[19676]	0	0	22270
1239329788	8387521	[5219]	0	0	22270
1292005055	7071804	[3725]	0	0	22272
1286617562	8954216	[19676]	6	1482	22272
1194940114	2616530	[20846]	21	5655	22279
1251420874	18592	[6724]	21	5655	22279
1247035085	11246366	[]	6	1097	22299
1246337686	3786099	[]	9	2651	22299
1246338069	7816286	[]	7	1411	22299
1246430936	1577176	[]	8	2134	22299
1228077844	6959499	[19676]	2	501	22315
1245017832	661538	[18646]	6	1041	22315
1194536501	3174578	[]	154	41918	22320
1240818091	7593418	[10315]	15	4548	22320
1240744577	4628095	[15380, 18331]	24	6488	22320
1202426343	5669230	[11552, 5072, 14448]	41	11704	22322
1267352718	4250763	[17825]	4	1410	22322
1302745894	3756648	[19676]	26	8198	22331
1172309503	10137877	[11558, 14448]	48	14359	22331
1253242322	4064468	[19676]	48	14359	22331
1356791388	7682006	[13037]	83	19937	22332
1344175636	5790879	[]	4	818	22332
1339793056	5537478	[12263]	10	2364	22332
1323825658	1383234	[]	32	7676	22332
1313094272	153446	[17619, 12912, 7194]	21	4939	22332
1200161686	7194765	[11581, 13479, 10891]	36	11903	22371
1233086820	5989101	[19676]	21	6599	22371
1259497232	4291023	[13082, 12636]	9	2393	22375
1216404605	433235	[6767]	7	1659	22375
1306952304	7325763	[18727]	2	336	22382
1208529946	5047646	[19676]	1	429	22382
1308731705	6489942	[18075, 244]	8	2267	22388
1280843994	5414962	[12719, 17427]	8	2267	22388
1276386155	6639040	[19676]	8	2267	22388
1257193959	11110233	[19676]	8	2267	22400
1200202713	7290207	[19676]	2	634	22400
1273652243	8600544	[19676]	73	17923	22407
1188024538	5127215	[19676]	73	17923	22407
1329219202	5843999	[13824]	14	3911	22415
1324375911	5059083	[19676]	14	3911	22415
1283671514	3022420	[19676, 14448]	31	8717	22415
1312048099	2942375	[586]	10	3569	22424
1311969510	4366698	[19676]	3	922	22424
1378742251	7131607	[14074, 482]	3	922	22459
1174674905	4260868	[11617, 14448]	60	14927	22459
1225300120	8442528	[2287, 12636]	20	4534	22459
1254778648	1133566	[11914]	55	16631	22461
1255982018	6155269	[15818]	28	6591	22461
1260457536	6146843	[1015]	28	6591	22466
1253294140	10616749	[19676]	2	378	22466
1310633141	7946940	[9309, 10217, 6691, 11095]	6	1815	22486
1309474731	4111391	[14448]	6	1815	22486
1330630601	1193697	[3847]	6	1815	22507
1261183846	8845553	[9581]	34	12949	22507
1276821030	4914051	[5837, 19967]	1	147	22514
1252095597	7861554	[15282]	6	2613	22514
1314170235	8177995	[19676]	11	2937	22543
1314169736	823799	[19676]	18	7509	22543
1188236413	4115666	[19676]	3	807	22546
1261984961	11129969	[7027]	3	807	22546
1260621998	4235781	[19676]	3	807	22549
1184269287	10015166	[]	7	1734	22549
1297969508	963829	[10581, 1762]	11	2257	22561
1297713169	6625812	[10775]	4	905	22561
1297713129	382525	[11119]	2	486	22561
1297634900	7252593	[16169]	3	687	22561
1290095899	10228467	[]	13	2504	22614
1289921683	5443197	[19676]	6	1683	22614
1221779862	4304504	[14540, 19526, 18943, 4776]	21	4445	22584
1221929983	8144886	[19676]	21	4445	22584
1264765565	10099777	[17466]	21	4445	22586
1264703817	5946463	[10903, 18925]	2	460	22586
1348187200	5975239	[6248, 248, 16938]	1	193	22590
1238440560	11586572	[19676]	0	0	22590
1296644027	3227684	[16667, 19582, 3427, 6379, 14448]	30	8908	22594
1216633104	7559354	[]	41	9399	22594
1243955680	6686846	[3028, 11022, 9402, 19003, 14448]	45	11633	22594
1234224014	6111140	[1769]	45	11633	22606
1180857031	5171792	[19676]	5	1248	22606
1290730171	6681691	[19676]	5	1077	22611
1290708370	10304592	[]	2	427	22611
1302365508	4397445	[19676]	0	0	22620
1302365504	2548665	[19676]	0	0	22620
1173506175	10920193	[11645, 14448]	15	3372	22629
1234577188	3448470	[17315, 7934]	5	1073	22629
1250790974	6124850	[18069, 18075, 13482]	12	2626	22629
1285497053	3522636	[15272]	21	5792	22640
1284727862	7491244	[17856, 19094]	1	257	22640
1212878688	7013754	[19676]	3	953	22640
1257811009	10259667	[19676]	155	41494	22668
1256212591	10592668	[19676]	170	48334	22668
1256244422	4776464	[19676]	162	43499	22668
1255015502	658471	[19676]	174	55219	22668
1254845256	10347927	[19676]	175	43577	22668
1253719360	7038673	[19676]	146	36984	22668
1253632796	5962174	[19676]	145	39368	22668
1377711470	10113672	[3725, 12636]	145	39368	22679
1280086776	10725518	[19676]	15	3472	22679
1271468760	2652699	[19676]	13	3002	22679
1346550531	5116694	[13341, 1549]	4	940	22694
1296826912	3068982	[16104, 10059]	7	1858	22694
1293564222	10453067	[3095, 14659]	4	907	22694
1271460176	10513967	[15818]	5	1304	22694
1319204787	7221560	[19676]	49	11498	22701
1318510867	5941443	[19676]	3	648	22701
1243077175	1197664	[10905, 12461, 12719]	11	2610	22709
1229774619	10324540	[3725, 18870]	43	8499	22709
1222937305	7002877	[11373, 12655, 10819]	11	2667	22709
1320233604	24496	[19676]	11	2667	22724
1257978288	3995440	[6662, 19490, 13498]	5	1656	22724
1257978156	5588659	[18527]	5	1656	22724
1257978154	10040553	[18527]	5	1656	22724
1257978134	6166837	[3624]	8	2954	22724
1257974455	7400082	[]	4	1075	22724
1254598596	8333589	[]	4	1075	22724
1207758043	8383556	[19676]	111	30352	22724
1193429917	7684675	[]	18	4047	22735
1216932093	199865	[13482, 10936, 16570, 2287]	20	4971	22735
1259073089	7329083	[17525, 233, 13482]	20	4646	22739
1171041402	11326412	[19676]	15	3438	22739
1335728717	10361135	[6341]	15	3438	22767
1226185763	3878194	[1154, 12860]	4	1077	22767
1182228924	4093749	[11726]	39	9761	22767
1172695937	7491081	[11696, 14448]	9	2476	22781
1216561350	7121968	[11941]	9	2476	22781
1196332338	5560834	[19676]	184	42063	23141
1245308599	8908350	[19676]	3	580	23141
1218038207	10748858	[19676]	2	397	22799
1218074597	95961	[13524]	6	1656	22799
1179346438	8875977	[]	21	4527	22799
1240931722	4969641	[12636, 18698]	21	4527	22799
1216669169	7681289	[17085, 13692, 14448]	9	1930	22839
1220822352	4151974	[13743]	4	794	22839
1220822587	6536559	[5599, 14448]	4	794	22839
1220822634	8955791	[17113, 14448]	4	794	22839
1220822701	11629492	[17085, 14448]	12	2585	22839
1209249384	968729	[15481, 14448]	36	7742	22839
1289515284	8602148	[16092]	11	3376	22851
1289514997	8527855	[16092]	8	1732	22851
1277401768	6443802	[16092]	9	2752	22851
1277401055	3048621	[16092]	12	3322	22851
1261164380	6937658	[4381, 5539, 4280]	11	3289	22851
1289994854	5896842	[15938, 9291, 14446, 6195, 9115, 13661, 9857]	7	1469	22876
1179894300	8156994	[15282, 14448]	15	3616	22876
1366462201	59780	[15067, 13859, 15225, 18389, 13589, 18694, 9438]	5	940	22895
1366461609	5740155	[6058]	6	1401	22895
1366461014	1723659	[6731, 11060]	20	4540	22895
1366462082	7542186	[5761, 14179]	5	1125	22895
1330870924	6253657	[1924, 15818]	2	635	22920
1330799293	10644151	[14630, 15818]	12	2865	22920
1172927680	3763632	[]	27	10255	22938
1232301494	3618939	[11902, 12045, 9347, 18925]	19	6097	22938
1221452520	6670529	[2450, 14448, 18698]	20	5750	22938
1242132990	8546500	[10819, 11695]	21	6438	22942
1199494881	6685117	[19676]	22	6590	22942
1255261370	8560896	[11987, 12189]	19	4993	22943
1189756902	6516965	[19170, 8648, 10907, 15370, 17810, 15204, 20874, 18925]	100	25501	22943
1211558301	6900041	[13743]	110	26599	22943
1215601443	7334594	[19183, 1553, 17011, 1227, 13482, 1015]	8	3368	22943
1203100497	10704192	[11813, 18567, 10891, 4776]	2	712	22946
1234643746	6407089	[19765, 3017, 6363, 6317, 13591]	4	749	22946
1359349549	6772961	[9915, 258]	4	1064	22962
1347635467	8401535	[6722, 248]	26	5976	22962
1328276371	6097963	[13030, 13589, 13595, 18698, 18925]	15	3803	23002
1317830290	10062309	[13452, 8187]	4	987	23002
1308580412	10146309	[]	4	871	23002
1246871944	5531567	[19676]	55	13993	23002
1173714017	11645466	[]	27	10191	23035
1173714017	7627396	[5754]	7	4045	23035
1254309321	4505252	[5303]	3	1088	23063
1179323732	4114090	[]	117	37580	23063
1283100930	10380487	[18238, 2074, 12247, 18520]	117	37580	23069
1226855540	8135824	[]	4	1094	23069
1229124882	8911889	[12768]	1	151	23069
1229125681	11694904	[16989, 6631]	23	6223	23069
1232718810	6127059	[]	5	1287	23069
1226855359	10811408	[]	25	6527	23069
1229027375	4912172	[11848, 1731]	45	12219	23069
1233675001	3943632	[15919, 15818]	22	3535	23069
1240150533	10671556	[19676]	6	1670	23069
1263845582	4255561	[12995]	18	4198	23071
1235166279	3915871	[19676]	50	13300	23071
1259244508	8706908	[1015]	41	11714	23074
1258921790	10451618	[6013]	18	6156	23074
1268153282	2363592	[18644]	15	3647	23075
1261398315	4053046	[20737]	18	4053	23075
1259324367	11449844	[19393]	10	2412	23075
1243353788	5682943	[19676]	52	12527	23075
1222840958	7551223	[7895, 13482, 11914]	35	12495	23095
1220593941	5574215	[2586, 13482, 2287]	31	8626	23095
1404650964	2053428	[527, 258, 6118, 12189]	10	1616	23175
1391370628	8690008	[17699, 258, 6118, 12189]	33	6195	23175
1391403495	8639771	[261, 6118]	33	6195	23175
1380935990	6564152	[6118, 12189]	83	15577	23175
1354088630	6678887	[13766, 17573]	83	15577	23190
1241019184	3699788	[7366]	18	7930	23190
1196052624	7006084	[19676]	17	5013	23190
1291794976	6624039	[6716, 13540]	8	2018	23193
1291794723	10144959	[5219]	13	3107	23193
1291800242	7327454	[15746]	13	3107	23193
1353426095	11410457	[]	180	66952	23218
1353425240	11690263	[14704]	188	75082	23218
1353424327	3133079	[]	182	59533	23218
1353377196	11192560	[19676]	137	41256	23218
1345214590	10193843	[19676]	52	12891	23218
1343786961	6331847	[19676]	193	79814	23218
1267620817	10374168	[4081, 2655]	5	913	23219
1266633112	10613455	[]	2	326	23219
1266632735	8033045	[18564, 17911]	2	806	23219
1257986436	4763718	[6788, 222]	14	2738	23219
1245993390	4494408	[11898, 1322, 5334]	14	2738	23219
1245994184	11501276	[14425, 18925]	11	2449	23219
1242884782	5799917	[5089, 16611, 4544]	6	1240	23219
1281301800	5738008	[14480, 18683]	6	1240	23246
1253702263	5714172	[15, 14448]	23	5214	23246
1263554260	8552413	[8685]	18	4190	23246
1309427493	96581	[3925, 4588, 5947]	3	724	23253
